Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
BLV,"Vanguard Long-Term Bond ETF","2007-04-02","Vanguard","Long-Term Bond","Exchange Traded Fund","-18.372379%","14.000000000000002%","False","-7.21561%","9.7600006%","False","0.9032500000000001%","6.36%","False","2.05095%","0.0%","True","0.0","0.094399996","$72.91","$66.44","$97.08","$76.0654","True","$76.779","True","0.0%","$72.86"
BND,"Vanguard Total Bond Market ETF","2007-04-02","Vanguard","Intermediate-Term Bond","Exchange Traded Fund","-8.60511%","5.1799998%","False","-3.0748898000000002%","3.7800000000000002%","False","0.68266%","2.86%","False","1.17056%","4.65%","False","0.0","0.0789","$71.91","$69.09","$82.49","$73.34","True","$73.73185","True","N/A","$71.89"
BNO,"United States Brent Oil Fund, L","2010-06-01","USCF Investments","None","Exchange Traded Fund","9.5677%","0.0%","True","15.09249%","0.0%","True","10.71779%","0.0%","True","-4.4372300000000005%","0.0%","False","0.0","0.0","$27.32","$24.8","$36.84","$27.3708","True","$29.8931","True","N/A","$27.4"
BOIL,"ProShares Ultra Bloomberg Natur","2011-10-03","ProShares","Trading--Leveraged Commodities","Exchange Traded Fund","-85.04992999999999%","0.0%","False","-53.917429999999996%","0.0%","False","-53.53358%","0.0%","False","-50.713640000000005%","0.0%","False","0.0","0.0","$4.41","$4.34","$140.5","$15.0168","True","$58.0227","True","N/A","$4.37"
BOND,"PIMCO Active Bond Exchange-Trad","2012-02-28","PIMCO","None","Exchange Traded Fund","-9.32417%","0.0%","False","-2.9096998%","0.0%","False","0.91047%","0.0%","True","1.5250700000000001%","0.0%","True","0.0007","0.1244","$91.27","$86.61","$105.79","$92.5672","True","$93.16535","True","0.0%","$91.57"
BRF,"VanEck Brazil Small-Cap ETF","2009-05-11","VanEck","Latin America Stock","Exchange Traded Fund","-20.00242%","49.47%","False","-16.87099%","-8.05%","False","-3.03642%","-6.08%","True","-7.88324%","2.5100000000000002%","False","0.9435","0.0","$13.5686","$12.49","$21.16","$13.8396","True","$15.21025","True","N/A","$13.76"
BSV,"Vanguard Short-Term Bond ETF","2007-04-02","Vanguard","Short-Term Bond","Exchange Traded Fund","-3.5170100000000004%","2.8099999%","False","-0.8855101000000001%","1.7500000000000002%","False","0.8606400000000001%","1.9800000000000002%","False","0.93291%","0.0%","True","0.0","0.1122","$75.19","$74.03","$79.86","$75.7664","True","$75.9722","True","0.0%","$75.15"
BTAL,"AGF U.S. Market Neutral Anti-Be","2011-09-12","AGFiQ","None","Exchange Traded Fund","8.4345%","0.0%","True","-5.2579899999999995%","0.0%","False","0.61406%","0.0%","True","-0.54558003%","0.0%","False","-0.0892","0.0","$19.97","$17.8","$22.04","$20.3874","True","$20.3572","True","N/A","$19.94"
BWX,"SPDR Bloomberg International Tr","2007-10-01","SPDR State Street Global Advisors","World Bond","Exchange Traded Fund","-16.60935%","8.459999999999999%","False","-6.63666%","0.26%","False","-1.6212%","0.70999996%","False","-1.80037%","0.0%","False","0.0","0.9962","$22.31","$20.1","$27.31","$22.8648","True","$22.59255","True","N/A","$22.36"
BWZ,"SPDR Bloomberg Short Term Inter","2009-01-14","SPDR State Street Global Advisors","World Bond","Exchange Traded Fund","-10.504620000000001%","8.459999999999999%","False","-3.39125%","0.26%","False","-1.2678401000000001%","0.70999996%","False","-2.54849%","0.0%","False","0.0","0.9945","$26.75","$24.48","$30.08","$27.123","True","$26.49865","False","N/A","$26.84"
BZQ,"ProShares UltraShort MSCI Brazi","2009-06-15","ProShares","Trading--Inverse Equity","Exchange Traded Fund","-24.33257%","0.0%","False","-39.26847%","0.0%","False","-35.069612%","0.0%","False","-29.43618%","0.0%","False","-2.0001","0.0","$19.27","$16.13","$35.03","$19.491","True","$22.5728","True","N/A","$19.29"
CANE,"Teucrium Sugar Fund ETV","2011-09-15","Teucrium","None","Exchange Traded Fund","15.87684%","0.0%","True","11.42962%","0.0%","True","-4.91506%","0.0%","False","-4.546950000000001%","0.0%","False","0.0","0.0","$10.31","$8.56","$10.41","$9.732","False","$9.32315","False","0.0%","$10.28"
CEMB,"iShares J.P. Morgan EM Corporat","2012-04-16","iShares","Emerging Markets Bond","Exchange Traded Fund","-7.85746%","14.330000000000002%","False","-2.4500402%","5.89%","False","1.6563%","6.1%","False","2.2219599999999997%","0.0%","True","0.0","0.96269995","$43.06","$39.92","$48.46","$43.5736","True","$42.9092","False","0.0%","$42.91"
CEW,"WisdomTree Emerging Currency St","2009-05-05","WisdomTree","Emerging-Markets Local-Currency Bond","Exchange Traded Fund","-2.4032399%","9.140000500000001%","False","-1.76646%","-1.2%","False","-0.16491%","0.8%","False","-1.6509099999999999%","0.0%","False","0.0","0.0","$17.03","$15.78","$17.77","$17.1152","True","$16.6094","False","N/A","$17.11"
CHIC,"Global X Funds Global X MSCI Ch","2009-12-07","Global X Funds","China Region","Exchange Traded Fund","-13.73202%","-0.77%","False","-12.69753%","2.4600001%","False","-4.94999%","4.58%","False","2.22021%","6.2%","False","0.9986","0.0","$15.7734","$9.37","$18.1","$15.675","False","$14.3664","False","N/A","$15.92"
CHIE,"Global X MSCI China Energy ETF","2009-12-14","Global X Funds","China Region","Exchange Traded Fund","18.034479%","-0.77%","True","19.23209%","2.4600001%","True","9.46312%","4.58%","True","2.68615%","6.2%","False","0.9924","0.0","$15.5","$11.72","$17.24","$15.134","False","$15.09105","False","N/A","$15.43"
CHII,"Global X MSCI China Industrials","2009-11-29","Global X Funds","China Region","Exchange Traded Fund","-16.447210000000002%","-0.77%","False","1.0448000000000002%","2.4600001%","False","1.26184%","4.58%","False","2.1790098%","6.2%","False","0.999","0.0","$13.1691","$10.96","$16.15","$13.4436","True","$13.31305","True","N/A","$13.25"
CHIM,"Global X MSCI China Materials E","2010-01-11","Global X Funds","China Region","Exchange Traded Fund","-20.66876%","-0.77%","False","7.1704894%","2.4600001%","True","4.9319502%","4.58%","True","3.0308599%","6.2%","False","0.945","0.0","$19.84","$14.59","$25.0","$19.0204","False","$18.8918","False","N/A","$19.92"
CHIQ,"Global X MSCI China Consumer Di","2009-11-29","Global X Funds","China Region","Exchange Traded Fund","-14.00623%","-0.77%","False","4.85533%","2.4600001%","True","10.0926705%","4.58%","True","5.1191602000000005%","6.2%","False","0.9828","0.0","$20.52","$13.6","$24.7","$21.797","True","$20.2237","False","0.0%","$20.72"
CHIX,"Global X MSCI China Financials ","2009-12-10","Global X Funds","China Region","Exchange Traded Fund","-13.474810000000002%","-0.77%","False","-3.3454200000000003%","2.4600001%","False","1.0692101%","4.58%","False","1.7862%","6.2%","False","0.9561","0.0","$12.31","$9.72","$14.49","$12.5072","True","$12.0878","False","N/A","$12.44"
CLSE,"Trust for Professional Managers","2009-12-28","Convergence","Long-Short Equity","Exchange Traded Fund","-4.5650102%","4.9399999999999995%","False","4.5087399999999995%","2.32%","True","6.757929999999999%","3.53%","True","8.8819705%","0.0%","True","0.72019994","0.0","$14.7284","$13.19","$16.33","$14.70308","False","$14.773175","True","0.0%","$14.74"
CMBS,"iShares CMBS Bond ETF","2012-02-13","iShares","Intermediate-Term Bond","Exchange Traded Fund","-7.23558%","5.1799998%","False","-2.3307100000000003%","3.7800000000000002%","False","0.99764%","2.86%","False","1.39866%","4.65%","False","0.0","0.0","$46.14","$44.35","$51.86","$46.6278","True","$46.99745","True","0.0%","$46.11"
CMF,"iShares California Muni Bond ET","2007-10-03","iShares","Muni California Long","Exchange Traded Fund","-3.6850300000000002%","7.5%","False","-1.3314899999999998%","7.920000000000001%","False","1.5983699%","5.79%","False","1.9949000000000001%","0.0%","True","0.0","0.0","$55.99","$53.91","$60.3","$56.9556","True","$56.2825","True","N/A","$56.08"
CORN,"Teucrium Corn Fund ETV","2010-06-08","Teucrium","None","Exchange Traded Fund","13.8462%","0.0%","True","23.02078%","0.0%","True","5.0077799999999995%","0.0%","True","-4.63123%","0.0%","False","0.0","0.0","$26.79","$22.87","$30.3","$26.3978","False","$26.6125","False","0.0%","$26.77"
CORP,"Pimco Investment Grade Corporat","2010-09-19","PIMCO","Corporate Bond","Exchange Traded Fund","-8.62438%","7.090000000000001%","False","-2.8896201%","4.99%","False","1.68435%","4.96%","False","2.2655700000000003%","6.0300004%","False","0.0","0.2582","$93.4","$87.99","$108.03","$95.456","True","$95.2123","True","0.0%","$93.51"
CPER,"United States Copper Index Fund","2011-11-13","USCF Investments","None","Exchange Traded Fund","-9.30855%","0.0%","False","15.41632%","0.0%","True","5.85392%","0.0%","True","-0.39838003%","0.0%","False","0.0","0.0","$25.55","$19.11","$30.12","$24.3402","False","$22.81305","False","N/A","$25.6"
CPI,"IQ Real Return ETF","2009-10-26","IndexIQ","Inflation-Protected Bond","Exchange Traded Fund","-5.08288%","5.5999998%","False","-2.16978%","1.9%","False","0.25378999%","1.6%","False","0.48102997000000003%","4.34%","False","0.30290002","0.0005","$24.855","$23.92","$28.29","$25.0216","True","$25.41925","True","N/A","$24.88"
CQQQ,"Invesco China Technology ETF","2009-12-07","Invesco","China Region","Exchange Traded Fund","-19.507879%","-0.77%","False","-5.60098%","2.4600001%","False","2.8562%","4.58%","False","7.7232899999999995%","6.2%","True","0.9918","0.0","$44.57","$29.86","$56.74","$46.6744","True","$43.3839","False","N/A","$44.84"
CURE,"Direxion Daily Healthcare Bull ","2011-06-14","Direxion Funds","Trading--Leveraged Equity","Exchange Traded Fund","-11.5236394%","0.0%","False","9.4240196%","0.0%","True","20.652969%","0.0%","True","28.48792%","0.0%","True","0.6699","0.0","$99.05","$81.2","$149.57","$110.6974","True","$105.55495","True","N/A","$98.92"
CVY,"Invesco Zacks Multi-Asset Incom","2006-09-20","Invesco","Allocation--85%+ Equity","Exchange Traded Fund","-2.8825%","3.49%","False","4.55445%","-2.9499999999999997%","True","5.7642203%","4.37%","True","4.45402%","2.78%","True","0.8173","0.0271","$22.4266","$19.34","$24.5","$22.2522","False","$21.8977","False","N/A","$22.45"
CWB,"SPDR Bloomberg Convertible Secu","2009-04-13","SPDR State Street Global Advisors","Convertibles","Exchange Traded Fund","-9.65794%","11.16%","False","7.11776%","7.3%","False","9.87667%","11.21%","False","9.724840499999999%","0.0%","True","0.035","0.003","$67.46","$62.22","$78.09","$66.7476","False","$66.49985","False","0.0%","$67.38"
CXSE,"WisdomTree China ex-State-Owned","2012-09-18","WisdomTree","China Region","Exchange Traded Fund","-21.678829%","-0.77%","False","-4.2789504%","2.4600001%","False","6.0538903%","4.58%","True","4.48386%","6.2%","False","0.9979","0.0","$35.71","$26.31","$45.7","$37.5276","True","$36.274","True","N/A","$36.07"
CYB,"WisdomTree Chinese Yuan Strateg","2008-05-13","WisdomTree","Single Currency","Exchange Traded Fund","-5.36176%","0.0%","False","2.7474599%","0.0%","True","2.60564%","0.0%","True","1.3932198999999998%","0.0%","True","0.0","0.0","$25.15","$23.61","$27.3","$25.3618","True","$25.1564","True","N/A","$25.3"
DBA,"Invesco DB Agriculture Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-2.5004499%","0.0%","False","8.6706%","0.0%","True","0.31446998000000004%","0.0%","True","-2.31089%","0.0%","False","0.0","0.0","$20.68","$19.25","$23.01","$19.8886","False","$20.386","False","N/A","$20.65"
DBB,"Invesco DB Base Metals Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-14.01028%","0.0%","False","13.132949%","0.0%","True","4.2084098%","0.0%","True","0.71195%","0.0%","True","0.0","0.0","$20.88","$17.43","$27.01","$20.6856","False","$19.9948","False","N/A","$20.91"
DBC,"Invesco DB Commodity Index Trac","2006-02-02","Invesco","Commodities Broad Basket","Exchange Traded Fund","4.59539%","-4.1500002%","True","18.227579%","-15.939999999999998%","True","7.88064%","-10.6800005%","True","-1.2511199%","-7.739999999999999%","True","0.0","0.0","$23.88","$23.23","$30.64","$24.3324","True","$25.7245","True","N/A","$23.93"
DBE,"Invesco DB Energy Fund","2007-01-04","Invesco","None","Exchange Traded Fund","7.5876005%","0.0%","True","19.254540000000002%","0.0%","True","9.40747%","0.0%","True","-2.7869401%","0.0%","False","0.0","0.0","$20.9539","$20.07","$30.51","$21.8478","True","$24.47925","True","N/A","$20.95"
DBGR,"Xtrackers MSCI Germany Hedged E","2011-06-08","Xtrackers","Miscellaneous Region","Exchange Traded Fund","-0.5467%","0.0%","False","3.7073098%","0.0%","True","5.2345299999999995%","0.0%","True","6.61453%","0.0%","True","1.0008","0.0","$30.4945","$23.2","$30.97","$29.2046","False","$26.96245","False","N/A","$30.52"
DBJP,"Xtrackers MSCI Japan Hedged Equ","2011-06-08","Xtrackers","Japan Stock","Exchange Traded Fund","7.3028200000000005%","-2.18%","True","8.858400600000001%","6.1100002%","True","7.97716%","9.49%","False","9.9383205%","1.68%","True","0.97580004","0.0","$51.5937","$43.99","$52.48","$50.3866","False","$49.3861","False","N/A","$51.91"
DBO,"Invesco DB Oil Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-2.4498401%","0.0%","False","18.733431%","0.0%","True","9.21284%","0.0%","True","-5.3029798%","0.0%","False","0.0","0.0","$14.69","$14.0","$21.12","$14.8634","True","$16.6852","True","0.0%","$14.72"
DBP,"Invesco DB Precious Metals Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-4.5750298%","0.0%","False","3.5578899999999996%","0.0%","True","4.3105103%","0.0%","True","-1.16938%","0.0%","False","0.0","0.0","$47.2755","$41.84","$55.79","$48.46","True","$46.16365","False","N/A","$47.29"
DBS,"Invesco DB Silver Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-9.6866906%","0.0%","False","5.08344%","0.0%","True","1.21745%","0.0%","True","-5.116%","0.0%","False","0.0","0.0","$29.4969","$23.88","$37.87","$31.5792","True","$28.5852","False","N/A","$29.57"
DBV,"Invesco DB G10 Currency Harvest","2006-09-17","Invesco","None","Exchange Traded Fund","3.30757%","0.0%","True","1.8342901000000003%","0.0%","True","0.42515000000000003%","0.0%","True","-0.19992000000000001%","0.0%","False","0.0","0.0","$25.6239","$24.25","$28.4","$25.3038","False","$25.9259","True","N/A","$25.51"
DDM,"ProShares Ultra Dow30","2006-06-18","ProShares","Trading--Leveraged Equity","Exchange Traded Fund","-10.30966%","0.0%","False","4.139130199999999%","0.0%","True","14.448720000000002%","0.0%","True","18.09552%","0.0%","True","0.8831","0.0","$63.46","$48.42","$75.96","$65.6664","True","$61.88695","False","N/A","$63.46"
DEW,"WisdomTree Global High Dividend","2006-06-15","WisdomTree","None","Exchange Traded Fund","-0.8214000000000001%","0.0%","False","4.73382%","0.0%","True","5.44445%","0.0%","True","5.02055%","0.0%","True","0.9995","0.0","$48.1477","$40.57","$52.09","$48.0954","False","$46.52035","False","0.0%","$48.21"
DFE,"WisdomTree Europe SmallCap Divi","2006-06-15","WisdomTree","Europe Stock","Exchange Traded Fund","-11.09661%","3.94%","False","1.4658600000000002%","0.3%","True","4.2847298%","8.180001%","False","6.81436%","1.23000005%","True","1.0","0.0","$59.3771","$43.94","$68.7","$57.7128","False","$55.2506","False","0.0%","$59.65"
DFJ,"WisdomTree Japan SmallCap Fund","2006-06-15","WisdomTree","Japan Stock","Exchange Traded Fund","-6.6512495000000005%","-2.18%","False","-0.20164999%","6.1100002%","False","1.88351%","9.49%","False","6.497459999999999%","1.68%","True","1.0","0.0","$65.1443","$55.02","$71.12","$63.9662","False","$60.9692","False","N/A","$65.69"
DGL,"Invesco DB Gold Fund","2007-01-04","Invesco","None","Exchange Traded Fund","-3.1811%","0.0%","False","3.18899%","0.0%","True","5.0457%","0.0%","True","-0.26876%","0.0%","False","0.0","0.0","$51.1682","$45.53","$59.25","$51.829","True","$50.01465","False","0.0%","$51.11"
DGT,"SPDR Global Dow ETF (based on T","2000-09-24","SPDR State Street Global Advisors","None","Exchange Traded Fund","-3.1458%","0.0%","False","9.36402%","0.0%","True","9.55597%","0.0%","True","9.1245405%","0.0%","True","0.9972","0.0","$107.5663","$85.5","$114.41","$105.766","False","$100.0008","False","209.0%","$107.81"
DIG,"ProShares Ultra Oil & Gas","2007-01-29","ProShares","Trading--Leveraged Equity","Exchange Traded Fund","50.658166%","0.0%","True","20.529939%","0.0%","True","-0.50660996%","0.0%","False","-3.0361800000000003%","0.0%","False","1.9964","0.0","$38.34","$24.76","$50.45","$42.168","True","$39.1163","True","N/A","$38.36"
DIVS,"SmartETFs Dividend Builder ETF","2012-03-29","SmartETFs","None","Exchange Traded Fund","-2.78791%","0.0%","False","8.10361%","0.0%","True","10.61896%","0.0%","True","9.800310399999999%","0.0%","True","0.97080004","0.0","$23.5","$20.56","$26.21","$23.52804","True","$23.37317","False","N/A","$23.43"
DOG,"ProShares Short Dow30","2006-06-18","ProShares","Trading--Inverse Equity","Exchange Traded Fund","1.01219%","0.0%","True","-11.49226%","0.0%","False","-11.94426%","0.0%","False","-12.463219500000001%","0.0%","False","-0.3976","0.0","$33.5","$31.79","$38.66","$32.931","False","$34.4293","True","N/A","$33.51"
DRN,"Direxion Daily Real Estate Bull","2009-07-15","Direxion Funds","Trading--Leveraged Equity","Exchange Traded Fund","-43.226922%","0.0%","False","-28.399967999999998%","0.0%","False","-7.2355100000000006%","0.0%","False","2.2472%","0.0%","True","0.6869","0.0","$11.06","$7.34","$29.35","$11.3388","True","$13.21865","True","0.0%","$11.05"
DRV,"Direxion Daily Real Estate Bear","2009-07-15","Direxion Funds","Trading--Inverse Equity","Exchange Traded Fund","-2.32273%","0.0%","False","-41.26287%","0.0%","False","-35.4701%","0.0%","False","-35.55339%","0.0%","False","-0.1665","0.0","$45.68","$29.55","$84.94","$46.485","True","$50.3524","True","N/A","$45.6"
DTRE,"First Trust Alerian Disruptive ","2007-08-26","First Trust","Global Real Estate","Exchange Traded Fund","-14.149609%","-0.29%","False","-3.9555%","2.55%","False","2.4005301%","7.4200004%","False","3.52362%","0.0%","True","0.9849","0.0","$41.2342","$34.94","$53.77","$41.4948","True","$41.8352","True","0.0%","$41.41"
DUG,"ProShares UltraShort Oil & Gas","2007-01-29","ProShares","Trading--Inverse Equity","Exchange Traded Fund","-59.137326%","0.0%","False","-62.48268%","0.0%","False","-37.272227%","0.0%","False","-28.404462000000002%","0.0%","False","-1.9988","0.0","$13.21","$10.87","$32.7","$12.416","False","$15.85385","True","N/A","$13.22"
