Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
PRMRX,"AllianzGI Mid Cap Class R","2002-12-30","Virtus","Mid-Cap Growth","None","53.360003%","48.169996999999995%","True","23.57%","21.260001%","True","16.549999%","20.18%","False","14.000000000000002%","14.069999999999999%","False","0.97379994","0.0","$5.34","$3.96","$5.79","$5.4840627","True","$5.4066668","True","N/A","N/A"
DRMCX,"AllianzGI MidCap Fund Insti","1979-11-05","Virtus","Mid-Cap Growth","None","-32.24138%","48.169996999999995%","False","6.626709999999999%","21.260001%","False","11.43257%","20.18%","False","12.40498%","14.069999999999999%","False","0.9893","0.0","$4.23","$3.62","$5.05","$4.1224","False","$4.02895","False","N/A","N/A"
SMFAX,"American Beacon Stephens Mid-Ca","2012-02-23","American Beacon","Mid-Cap Growth","None","-26.270201999999998%","48.169996999999995%","False","3.9829000000000003%","21.260001%","False","11.2525396%","20.18%","False","10.44613%","14.069999999999999%","False","0.9883","0.0","$24.050001","$21.22","$28.85","$23.6548","False","$23.5003","False","N/A","N/A"
SMFCX,"American Beacon Stephens Mid-Ca","2012-02-23","American Beacon","Mid-Cap Growth","None","-26.80532%","48.169996999999995%","False","3.22175%","21.260001%","False","10.43427%","20.18%","False","9.6092395%","14.069999999999999%","False","0.9883","0.0","$21.509998","$19.11","$26.08","$21.1808","False","$21.146","False","N/A","N/A"
SFMIX,"American Beacon Stephens Mid-Ca","2006-08-30","American Beacon","Mid-Cap Growth","None","-26.0185%","48.169996999999995%","False","4.31475%","21.260001%","False","11.64095%","20.18%","False","10.876420000000001%","14.069999999999999%","False","0.9883","0.0","$30.09","$26.34","$35.74","$29.5856","False","$29.22055","False","N/A","N/A"
SMFYX,"American Beacon Stephens Mid-Ca","2012-02-23","American Beacon","Mid-Cap Growth","None","-26.06762%","48.169996999999995%","False","4.24371%","21.260001%","False","11.551839999999999%","20.18%","False","10.761859999999999%","14.069999999999999%","False","0.9883","0.0","$29.77","$26.07","$35.39","$29.2666","False","$28.91655","False","N/A","N/A"
STMGX,"American Beacon Stephens Mid Ca","2006-01-31","American Beacon","Mid-Cap Growth","None","-24.71573%","48.169996999999995%","False","3.4823798000000004%","21.260001%","False","11.05387%","20.18%","False","10.33141%","14.069999999999999%","False","0.9883","0.0","$24.2","$21.35","$29.03","$23.802","False","$23.64645","False","N/A","N/A"
ATHAX,"American Century Heritage Fd A ","1997-07-10","American Century Investments","Mid-Cap Growth","None","-10.662830600000001%","48.169996999999995%","False","6.0922798%","21.260001%","False","10.576259%","20.18%","False","10.33737%","14.069999999999999%","False","0.97910005","0.0","$17.039999","$13.87","$19.13","$16.5114","False","$15.8993","False","0.0%","N/A"
AHGCX,"American Century Heritage - C C","2001-06-25","American Century Investments","Mid-Cap Growth","None","-11.3596804%","48.169996999999995%","False","5.27201%","21.260001%","False","9.7357996%","20.18%","False","9.50834%","14.069999999999999%","False","0.97910005","0.0","$10.05","$8.22","$11.36","$9.7432","False","$9.403","False","0.0%","N/A"
ATHIX,"American Century Heritage Fund ","1997-06-15","American Century Investments","Mid-Cap Growth","None","-10.27788%","48.169996999999995%","False","6.55423%","21.260001%","False","11.0713996%","20.18%","False","10.831399999999999%","14.069999999999999%","False","0.97910005","0.0","$22.539999","$18.29","$25.2","$21.834","False","$20.9969","False","0.0%","N/A"
ATHWX,"American Century Heritage Fund ","2007-09-27","American Century Investments","Mid-Cap Growth","None","-10.87462%","48.169996999999995%","False","5.8196403%","21.260001%","False","10.3004105%","20.18%","False","10.064449999999999%","14.069999999999999%","False","0.97910005","0.0","$16.83","$13.73","$18.94","$16.311","False","$15.71845","False","0.0%","N/A"
TWHIX,"American Century Heritage Inves","1987-11-09","American Century Investments","Mid-Cap Growth","None","-10.47659%","48.169996999999995%","False","6.34298%","21.260001%","False","10.84414%","20.18%","False","10.609531%","14.069999999999999%","False","0.97910005","0.0","$20.02","$16.27","$22.43","$19.397","False","$18.66425","False","0.0%","N/A"
MCMYX,"AMG GW&K Mid Cap Fund Class I","1994-11-29","AMG Funds","Mid-Cap Growth","None","44.95%","48.169996999999995%","False","12.1800005%","21.260001%","False","10.609999%","20.18%","False","0.0%","14.069999999999999%","False","0.99120003","0.0","$25.76","$20.83","$29.41","$26.31","True","$26.315912","True","N/A","N/A"
MCMAX,"AMG GW&K Mid Cap Fund Class N","1997-01-12","AMG Funds","Mid-Cap Growth","None","44.599998%","48.169996999999995%","False","11.959999999999999%","21.260001%","False","10.3999995%","20.18%","False","0.0%","14.069999999999999%","False","0.99120003","0.0","$24.34","$19.7","$28.18","$24.85","True","$24.862919","True","N/A","N/A"
MCMFX,"AMG GW&K Mid Cap Fund Class Z","1991-08-25","AMG Funds","Mid-Cap Growth","None","45.130002000000005%","48.169996999999995%","False","12.34%","21.260001%","False","10.8%","20.18%","False","0.0%","14.069999999999999%","False","0.99120003","0.0","$27.85","$22.48","$31.19","$28.43","True","$28.42686","True","N/A","N/A"
TMDPX,"AMG TimesSquare Mid Cap Growth ","2005-03-03","AMG Funds","Mid-Cap Growth","None","-19.009899%","48.169996999999995%","False","5.2993003%","21.260001%","False","10.94471%","20.18%","False","11.026651%","14.069999999999999%","False","0.9831","0.0","$13.73","$12.28","$15.96","$13.4616","False","$13.58705","False","N/A","N/A"
TMDIX,"AMG TimesSquare Mid Cap Growth ","2005-03-03","AMG Funds","Mid-Cap Growth","None","-18.84041%","48.169996999999995%","False","5.53615%","21.260001%","False","11.17947%","20.18%","False","11.2551495%","14.069999999999999%","False","0.9831","0.0","$14.72","$13.12","$17.04","$14.4312","False","$14.5302","False","N/A","N/A"
APHMX,"Artisan Mid Cap Fd Insti Shs","2000-07-02","Artisan Partners Funds","Mid-Cap Growth","None","-17.244262%","48.169996999999995%","False","5.35029%","21.260001%","False","11.35137%","20.18%","False","10.82621%","14.069999999999999%","False","0.96089995","0.0","$37.18","$32.64","$46.22","$35.855","False","$36.128","False","N/A","N/A"
ARTMX,"Artisan Mid Cap Fund Inv Shs","1997-06-26","Artisan Partners Funds","Mid-Cap Growth","None","-17.43104%","48.169996999999995%","False","5.10558%","21.260001%","False","11.0883504%","20.18%","False","10.55917%","14.069999999999999%","False","0.96089995","0.0","$31.16","$27.36","$38.74","$30.0528","False","$30.26405","False","N/A","N/A"
ADJEX,"Azzad Ethical Fund","2000-12-21","Azzad Fund","Mid-Cap Growth","None","-29.345080000000003%","48.169996999999995%","False","2.6505498%","21.260001%","False","8.96087%","20.18%","False","9.17435%","14.069999999999999%","False","0.946","0.0","$14.89","$12.46","$16.87","$14.5602","False","$14.06305","False","N/A","N/A"
BMDIX,"Baird MidCap Fd Inst Cl","2000-12-28","Baird","Mid-Cap Growth","None","1.91528%","48.169996999999995%","False","17.03032%","21.260001%","False","16.43479%","20.18%","False","12.92692%","14.069999999999999%","False","0.98190004","0.0","$23.119999","$19.58","$25.64","$22.536","False","$22.07475","False","N/A","N/A"
BMDSX,"Baird MidCap Fd Investor Cl","2000-12-28","Baird","Mid-Cap Growth","None","-4.5282003%","48.169996999999995%","False","8.69004%","21.260001%","False","13.662009999999999%","20.18%","False","11.4894%","14.069999999999999%","False","0.9633","0.0","$21.09","$17.92","$23.49","$20.5676","False","$20.18485","False","N/A","N/A"
BARIX,"Baron Asset Fund Inst Shs","2009-05-28","Baron Capital Group, Inc.","Mid-Cap Growth","None","-27.048250000000003%","48.169996999999995%","False","3.4511197%","21.260001%","False","11.61438%","20.18%","False","12.38288%","14.069999999999999%","False","0.97480005","0.0","$96.25","$79.19","$108.02","$95.6982","False","$90.4838","False","0.0%","N/A"
BGRIX,"Baron Growth Fund Inst Shs","2009-05-28","Baron Capital Group, Inc.","Mid-Cap Growth","None","-23.62399%","48.169996999999995%","False","6.67136%","21.260001%","False","13.328100000000001%","20.18%","False","12.2755095%","14.069999999999999%","False","0.9954","0.0","$97.61","$80.83","$107.88","$95.3126","False","$92.24825","False","0.0%","N/A"
BFGIX,"Baron Focused Growth Fund Inst ","2009-05-28","Baron Capital Group, Inc.","Mid-Cap Growth","None","-30.07589%","48.169996999999995%","False","22.741671%","21.260001%","True","21.20298%","20.18%","True","15.27656%","14.069999999999999%","True","0.9082","0.0","$33.63","$29.15","$43.35","$32.5304","False","$34.1639","True","0.0%","N/A"
BFGFX,"Baron Focused Growth Fund Retai","2008-06-29","Baron Capital Group, Inc.","Mid-Cap Growth","None","-30.289352%","48.169996999999995%","False","22.423109999999998%","21.260001%","True","20.875901%","20.18%","True","14.98532%","14.069999999999999%","True","0.9082","0.0","$32.25","$27.96","$41.85","$31.2058","False","$32.86605","True","0.0%","N/A"
BMRRX,"BlackRock Mid-Cap Growth Equity","2006-10-01","BlackRock","Mid-Cap Growth","None","-38.85686%","48.169996999999995%","False","0.23725000000000002%","21.260001%","False","11.0049%","20.18%","False","12.420150000000001%","14.069999999999999%","False","0.9956","0.0","$27.2","$22.99","$34.26","$26.6876","False","$26.3381","False","N/A","N/A"
CMGIX,"BlackRock Funds Mid-Cap Growth ","1996-12-26","BlackRock","Mid-Cap Growth","None","-36.98373%","48.169996999999995%","False","1.6104798999999999%","21.260001%","False","12.045450500000001%","20.18%","False","13.313410000000001%","14.069999999999999%","False","0.9956","0.0","$32.859997","$27.73","$41.19","$32.228","False","$31.758","False","N/A","N/A"
BMGAX,"BlackRock Mid Cap Growth Equity","1996-12-26","BlackRock","Mid-Cap Growth","None","-38.702569999999994%","48.169996999999995%","False","0.5011799699999999%","21.260001%","False","11.289250000000001%","20.18%","False","12.708760999999999%","14.069999999999999%","False","0.9956","0.0","$27.93","$23.59","$35.1","$27.399","False","$27.0193","False","N/A","N/A"
BMGCX,"BlackRock Mid Cap Growth Equity","1996-12-26","BlackRock","Mid-Cap Growth","None","-39.158789999999996%","48.169996999999995%","False","-0.24320001000000002%","21.260001%","False","10.4710795%","20.18%","False","11.8751295%","14.069999999999999%","False","0.9956","0.0","$20.789999","$17.61","$26.31","$20.409","False","$20.17235","False","N/A","N/A"
CMGSX,"BlackRock Funds Mid-Cap Growth ","1996-12-26","BlackRock","Mid-Cap Growth","None","-37.141523%","48.169996999999995%","False","1.3554599999999999%","21.260001%","False","11.77874%","20.18%","False","12.97981%","14.069999999999999%","False","0.9956","0.0","$29.32","$24.76","$36.83","$28.7566","False","$28.35825","False","N/A","N/A"
MRMIX,"BMO Mid-Cap Growth Fund Class I","2008-01-30","BMO Funds","Mid-Cap Growth","None","6.22334%","48.169996999999995%","False","19.165951%","21.260001%","False","18.02444%","20.18%","False","12.54971%","14.069999999999999%","False","0.98190004","0.0","$6.84","$6.79","$13.67","$9.0594","True","$11.66685","True","N/A","N/A"
MPMCX,"BNY Mellon Mid Cap Multi-Strate","2000-10-01","BNY Mellon Funds","Mid-Cap Growth","None","-18.55632%","48.169996999999995%","False","6.2193297%","21.260001%","False","9.09416%","20.18%","False","10.82875%","14.069999999999999%","False","0.97089994","0.0","$16.87","$15.6","$21.02","$16.6826","False","$17.45855","True","N/A","N/A"
MIMSX,"BNY Mellon Mid Cap Multi-Strate","2001-07-10","BNY Mellon Funds","Mid-Cap Growth","None","-18.718429%","48.169996999999995%","False","5.9699602%","21.260001%","False","8.84412%","20.18%","False","10.57271%","14.069999999999999%","False","0.97089994","0.0","$16.4","$15.17","$20.49","$16.2208","False","$16.9954","True","N/A","N/A"
MMCMX,"BNY Mellon Small/Mid Cap Multi-","2009-09-29","BNY Mellon Funds","Mid-Cap Growth","None","10.84337%","48.169996999999995%","False","19.429159%","21.260001%","False","14.519049%","20.18%","False","13.08348%","14.069999999999999%","False","0.9883","0.0","$16.57","$15.42","$17.8","$16.9332","True","$16.7799","True","0.0%","N/A"
MMCIX,"BNY Mellon Small/Mid Cap Multi-","2009-09-29","BNY Mellon Funds","Mid-Cap Growth","None","10.620690000000002%","48.169996999999995%","False","19.15366%","21.260001%","False","14.209409%","20.18%","False","12.791601%","14.069999999999999%","False","0.9883","0.0","$16.04","$14.96","$17.23","$16.3982","True","$16.2614","True","0.0%","N/A"
DBMAX,"BNY Mellon Small/Mid Cap Growth","2009-03-30","BNY Mellon","Mid-Cap Growth","None","-19.548099999999998%","48.169996999999995%","False","3.14062%","21.260001%","False","11.36053%","20.18%","False","11.3381006%","14.069999999999999%","False","0.9268","0.0","$23.41","$19.75","$29.28","$22.887","False","$22.1897","False","N/A","N/A"
DBMCX,"BNY Mellon Small/Mid Cap Growth","2009-03-30","BNY Mellon","Mid-Cap Growth","None","-20.231211%","48.169996999999995%","False","2.30434%","21.260001%","False","10.4956%","20.18%","False","10.466561%","14.069999999999999%","False","0.9268","0.0","$19.23","$16.33","$24.25","$18.8166","False","$18.2921","False","N/A","N/A"
SDSCX,"BNY Mellon Small/Mid Cap Growth","1988-01-03","BNY Mellon","Mid-Cap Growth","None","-19.40299%","48.169996999999995%","False","3.3659000000000003%","21.260001%","False","11.627170000000001%","20.18%","False","11.6080396%","14.069999999999999%","False","0.9268","0.0","$24.74","$20.85","$30.91","$24.188","False","$23.44065","False","N/A","N/A"
BCMIX,"Brown Capital Management Mid Co","2011-12-14","Brown Capital Management","Mid-Cap Growth","None","-4.5160197%","48.169996999999995%","False","16.342760000000002%","21.260001%","False","14.75488%","20.18%","False","10.587240000000001%","14.069999999999999%","False","0.97440004","0.0","$12.33","$10.9","$17.54","$12.0006","False","$12.96245","True","N/A","N/A"
BCMSX,"Brown Capital Management Mid Co","2002-09-29","Brown Capital Management","Mid-Cap Growth","None","-38.4202%","48.169996999999995%","False","-0.56173997%","21.260001%","False","8.34602%","20.18%","False","7.4658500000000005%","14.069999999999999%","False","0.97519994","0.0","$11.5","$10.17","$16.57","$11.197","False","$12.19355","True","N/A","N/A"
BUFTX,"Buffalo Discovery Fund","2001-04-15","Buffalo","Mid-Cap Growth","None","-28.39005%","48.169996999999995%","False","2.25609%","21.260001%","False","8.695640000000001%","20.18%","False","11.0227205%","14.069999999999999%","False","0.97089994","0.0","$21.24","$18.84","$25.97","$20.6312","False","$20.84835","False","N/A","N/A"
BUFMX,"Buffalo Mid Cap Fund","2001-12-16","Buffalo","Mid-Cap Growth","None","-27.57122%","48.169996999999995%","False","3.61864%","21.260001%","False","8.34118%","20.18%","False","9.0577%","14.069999999999999%","False","0.9839","0.0","$14.639999","$13.09","$18.18","$14.3694","False","$14.49825","False","N/A","N/A"
HAGAX,"Carillon Eagle Mid Cap Growth F","1998-08-19","Carillon Family of Funds","Mid-Cap Growth","None","-26.11825%","48.169996999999995%","False","5.02029%","21.260001%","False","11.17297%","20.18%","False","12.21713%","14.069999999999999%","False","0.9561","0.0","$70.5","$62.64","$82.68","$69.3948","False","$69.19615","False","204.0%","N/A"
HAGCX,"Carillon Eagle Mid Cap Growth F","1998-08-19","Carillon Family of Funds","Mid-Cap Growth","None","-26.61845%","48.169996999999995%","False","4.30351%","21.260001%","False","10.40772%","20.18%","False","11.431470000000001%","14.069999999999999%","False","0.9561","0.0","$51.05","$45.82","$60.56","$50.2778","False","$50.43545","False","204.0%","N/A"
HAGIX,"Carillon Eagle Mid Cap Growth F","2006-06-20","Carillon Family of Funds","Mid-Cap Growth","None","1.1977499%","48.169996999999995%","False","17.242941000000002%","21.260001%","False","16.88489%","20.18%","False","14.458450000000001%","14.069999999999999%","True","0.98160005","0.0","$76.53","$67.77","$89.38","$75.3034","False","$74.95655","False","204.0%","N/A"
HAREX,"Carillon Eagle Mid Cap Growth F","2009-01-11","Carillon Family of Funds","Mid-Cap Growth","None","-26.30403%","48.169996999999995%","False","4.7520198%","21.260001%","False","10.8770706%","20.18%","False","11.91159%","14.069999999999999%","False","0.9561","0.0","$66.95","$59.63","$78.75","$65.9144","False","$65.8107","False","204.0%","N/A"
HARSX,"Carillon Eagle Mid Cap Growth F","2009-12-27","Carillon Family of Funds","Mid-Cap Growth","None","-25.89763%","48.169996999999995%","False","5.3316202%","21.260001%","False","11.5119494%","20.18%","False","12.55898%","14.069999999999999%","False","0.9561","0.0","$76.24","$67.52","$89.06","$75.0194","False","$74.67855","False","204.0%","N/A"
HRAUX,"Carillon Eagle Mid Cap Growth F","2011-08-14","Carillon Family of Funds","Mid-Cap Growth","None","-25.81886%","48.169996999999995%","False","5.43961%","21.260001%","False","11.61918%","20.18%","False","12.68689%","14.069999999999999%","False","0.9561","0.0","$77.46","$68.54","$90.38","$76.2118","False","$75.8317","False","204.0%","N/A"
CEARX,"Columbia Acorn Fund Class Adv","2012-11-07","Columbia Threadneedle","Mid-Cap Growth","None","-33.33537%","48.169996999999995%","False","-2.13905%","21.260001%","False","5.907000200000001%","20.18%","False","7.49422%","14.069999999999999%","False","0.9937","0.0","$10.809999","$8.83","$13.09","$10.4076","False","$10.1628","False","220.00000000000003%","N/A"
LACAX,"Columbia Acorn Tr, Acorn Fd Cl ","2000-10-15","Columbia Threadneedle","Mid-Cap Growth","None","-34.3341%","48.169996999999995%","False","-2.4501901%","21.260001%","False","5.589389799999999%","20.18%","False","7.17164%","14.069999999999999%","False","0.9937","0.0","$6.8399997","$5.6","$8.51","$6.5894","False","$6.4519","False","220.00000000000003%","N/A"
LIACX,"Columbia Acorn Tr, Acorn Fd Cl ","2000-10-15","Columbia Threadneedle","Mid-Cap Growth","None","-34.809059999999995%","48.169996999999995%","False","-3.1898299999999997%","21.260001%","False","4.7881898%","20.18%","False","6.38165%","14.069999999999999%","False","0.9937","0.0","$9.55","$7.86","$11.65","$9.2066","False","$9.0156","False","220.00000000000003%","N/A"
CRBRX,"Columbia Acorn Fund Class I2","2012-11-07","Columbia Threadneedle","Mid-Cap Growth","None","-33.271357%","48.169996999999995%","False","-2.0922698%","21.260001%","False","5.95087%","20.18%","False","7.55677%","14.069999999999999%","False","0.9937","0.0","$10.99","$8.97","$13.29","$10.5844","False","$10.3329","False","220.00000000000003%","N/A"
CRBYX,"Columbia Acorn Fund Class I3","2012-11-07","Columbia Threadneedle","Mid-Cap Growth","None","-33.29351%","48.169996999999995%","False","-2.0701202%","21.260001%","False","5.99604%","20.18%","False","7.6082399999999994%","14.069999999999999%","False","0.9937","0.0","$11.179999","$9.13","$13.52","$10.7708","False","$10.5134","False","220.00000000000003%","N/A"
ACRNX,"Columbia Acorn Fund Class I","1970-06-09","Columbia Threadneedle","Mid-Cap Growth","None","-34.893809999999995%","48.169996999999995%","False","-2.9767102%","21.260001%","False","5.49265%","20.18%","False","7.252260000000001%","14.069999999999999%","False","0.9937","0.0","$9.96","$8.14","$12.11","$9.5948","False","$9.37105","False","220.00000000000003%","N/A"
CPGRX,"Columbia Mid Cap Growth Fund Cl","2012-11-07","Columbia Threadneedle","Mid-Cap Growth","None","-30.82731%","48.169996999999995%","False","2.76391%","21.260001%","False","9.3091294%","20.18%","False","10.18236%","14.069999999999999%","False","0.98480004","0.0","$22.869999","$18.81","$26.33","$22.228","False","$21.6346","False","N/A","N/A"
CBSAX,"Columbia Fds Srs Tr I, Mid Cap ","2002-10-31","Columbia Threadneedle","Mid-Cap Growth","None","-30.95521%","48.169996999999995%","False","2.53032%","21.260001%","False","9.04121%","20.18%","False","9.92459%","14.069999999999999%","False","0.98480004","0.0","$18.89","$15.57","$21.8","$18.366","False","$17.88885","False","N/A","N/A"
CMCCX,"Columbia Fds Srs Tr I, Mid Cap ","2003-10-12","Columbia Threadneedle","Mid-Cap Growth","None","-31.512610000000002%","48.169996999999995%","False","1.7516%","21.260001%","False","8.21597%","20.18%","False","9.095959%","14.069999999999999%","False","0.98480004","0.0","$12.360001","$10.24","$14.37","$12.0262","False","$11.7404","False","N/A","N/A"
CBSTX,"Columbia Fds Srs Tr I, Mid Cap ","2002-10-31","Columbia Threadneedle","Mid-Cap Growth","None","-30.962840000000003%","48.169996999999995%","False","2.5138800999999997%","21.260001%","False","9.0442106%","20.18%","False","9.91179%","14.069999999999999%","False","0.98480004","0.0","$18.74","$15.45","$21.63","$18.2222","False","$17.7482","False","N/A","N/A"
