Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
NTIAX,"Columbia Fds Srs Tr,. Columbia ","2000-05-30","Columbia Threadneedle","Mid-Cap Blend","None","-14.129610000000001%","50.44%","False","6.66329%","13.149999000000001%","False","7.54349%","13.750000000000002%","False","9.91546%","11.350001%","False","0.9919","0.0","$14.39","$12.72","$16.83","$14.1204","False","$14.0419","False","N/A","N/A"
CPXRX,"Columbia Mid Cap Index Fund Cla","2012-11-07","Columbia Threadneedle","Mid-Cap Blend","None","-13.02067%","50.44%","False","7.15609%","13.149999000000001%","False","8.001850000000001%","13.750000000000002%","False","10.7695%","11.350001%","False","0.9883","0.0","$14.78","$13.06","$17.24","$14.4928","False","$14.4063","False","N/A","N/A"
NMPAX,"Columbia Mid Cap Index Fund Cla","2000-03-30","Columbia Threadneedle","Mid-Cap Blend","None","-13.942219999999999%","50.44%","False","6.93356%","13.149999000000001%","False","7.81307%","13.750000000000002%","False","10.18377%","11.350001%","False","0.9919","0.0","$14.29","$12.65","$16.73","$14.017","False","$13.9543","False","N/A","N/A"
CRIEX,"CRM All Cap Value Fund Institut","2006-10-23","CRM","Mid-Cap Blend","None","8.47241%","50.44%","False","13.10191%","13.149999000000001%","False","11.567079%","13.750000000000002%","False","10.68919%","11.350001%","False","0.96930003","0.0","$6.9500003","$6.36","$7.77","$6.8756","False","$6.9554","True","N/A","N/A"
CRMEX,"CRM All Cap Value Fund Investor","2006-10-23","CRM","Mid-Cap Blend","None","0.45147%","50.44%","False","9.733169499999999%","13.149999000000001%","False","8.705350000000001%","13.750000000000002%","False","9.25812%","11.350001%","False","0.95559996","0.0","$6.71","$6.15","$7.52","$6.6426","False","$6.7244","True","N/A","N/A"
CRIMX,"CRM Mid Cap Value Fund-Institut","1998-01-05","CRM","Mid-Cap Blend","None","-8.630939999999999%","50.44%","False","9.36933%","13.149999000000001%","False","10.35242%","13.750000000000002%","False","11.44121%","11.350001%","True","0.9512","0.0","$24.26","$21.33","$25.82","$23.8556","False","$23.54555","False","45.0%","N/A"
CRMMX,"CRM Mid Cap Value Investor Shar","2000-09-19","CRM","Mid-Cap Blend","None","12.48837%","50.44%","False","14.21074%","13.149999000000001%","True","13.555521%","13.750000000000002%","False","12.079681%","11.350001%","True","0.97940004","0.0","$22.939999","$20.19","$24.46","$22.5584","False","$22.2873","False","45.0%","N/A"
CRIAX,"CRM Small/Mid Cap Value Fund In","2004-08-31","CRM","Mid-Cap Blend","None","6.551609999999999%","50.44%","False","13.971718999999998%","13.149999000000001%","True","13.21151%","13.750000000000002%","False","11.09653%","11.350001%","False","0.97330004","0.0","$10.99","$9.97","$11.92","$10.753","False","$10.81515","False","N/A","N/A"
CRMAX,"CRM Small/Mid Cap Value Fd Inve","2004-08-31","CRM","Mid-Cap Blend","None","-10.1807095%","50.44%","False","8.77209%","13.149999000000001%","False","9.20855%","13.750000000000002%","False","10.027800000000001%","11.350001%","False","0.9597","0.0","$10.5","$9.54","$11.42","$10.2794","False","$10.349","False","N/A","N/A"
FMCRX,"Federated Hermes Mid-Cap Index ","2012-01-03","Federated","Mid-Cap Blend","None","4.65413%","50.44%","False","13.9263%","13.149999000000001%","True","12.44286%","13.750000000000002%","False","11.9925804%","11.350001%","True","0.96519995","0.0","$16.23","$14.76","$19.08","$15.9124","False","$16.3834","True","N/A","N/A"
FMDCX,"Federated Hermes Mid-Cap Index ","1992-11-04","Federated","Mid-Cap Blend","None","-13.6293%","50.44%","False","6.78247%","13.149999000000001%","False","7.70314%","13.750000000000002%","False","10.44979%","11.350001%","False","0.964","0.0","$16.26","$14.79","$19.11","$15.9426","False","$16.4093","True","N/A","N/A"
FAMEX,"FAM Dividend Focus Fund","1996-03-31","FAM","Mid-Cap Blend","None","8.2067005%","50.44%","False","14.109089999999998%","13.149999000000001%","True","14.181450000000002%","13.750000000000002%","True","12.896769999999998%","11.350001%","True","0.9478","0.0","$46.91","$39.96","$48.8","$46.6928","False","$44.9514","False","N/A","N/A"
FIIAX,"Fidelity Advisor Mid Cap II Fun","2004-08-11","Fidelity Investments","Mid-Cap Blend","None","-14.875089999999998%","50.44%","False","8.0083705%","13.149999000000001%","False","7.93793%","13.750000000000002%","False","9.7401306%","11.350001%","False","0.9925","0.0","$20.32","$17.78","$22.37","$19.9648","False","$19.56025","False","N/A","N/A"
FIICX,"Fidelity Advisor Mid Cap II Fun","2004-08-11","Fidelity Investments","Mid-Cap Blend","None","-15.5834%","50.44%","False","7.143009999999999%","13.149999000000001%","False","7.08216%","13.750000000000002%","False","8.88486%","11.350001%","False","0.9925","0.0","$16.660002","$14.74","$18.62","$16.3838","False","$16.17575","False","N/A","N/A"
FIIMX,"Fidelity Advisor Mid Cap II Fun","2004-08-11","Fidelity Investments","Mid-Cap Blend","None","-14.63584%","50.44%","False","8.32243%","13.149999000000001%","False","8.2429305%","13.750000000000002%","False","10.03886%","11.350001%","False","0.9925","0.0","$21.279999","$18.59","$23.38","$20.8932","False","$20.46745","False","N/A","N/A"
FITIX,"Fidelity Advisor Mid Cap II Fun","2004-08-11","Fidelity Investments","Mid-Cap Blend","None","-15.0808%","50.44%","False","7.75279%","13.149999000000001%","False","7.6814599999999995%","13.750000000000002%","False","9.486201%","11.350001%","False","0.9925","0.0","$19.54","$17.12","$21.57","$19.1984","False","$18.83235","False","N/A","N/A"
FSSMX,"Fidelity Stock Sector Mid Cap F","2012-06-05","Fidelity Investments","Mid-Cap Blend","None","-13.756620999999999%","50.44%","False","6.37252%","13.149999000000001%","False","9.3264505%","13.750000000000002%","False","10.362870000000001%","11.350001%","False","0.97760004","0.0","$38.85","$34.84","$44.83","$38.0998","False","$38.66515","False","79.0%","N/A"
FMCDX,"Fidelity Advisor Stock Selector","1996-09-02","Fidelity Investments","Mid-Cap Blend","None","-13.96241%","50.44%","False","6.1075702000000005%","13.149999000000001%","False","9.0849%","13.750000000000002%","False","10.115879999999999%","11.350001%","False","0.97760004","0.0","$36.24","$32.51","$42.06","$35.5584","False","$36.20535","False","79.0%","N/A"
FMCEX,"Fidelity Advisor Stock Selector","1997-11-02","Fidelity Investments","Mid-Cap Blend","None","-14.639550000000002%","50.44%","False","5.2679703%","13.149999000000001%","False","8.244520399999999%","13.750000000000002%","False","9.275989%","11.350001%","False","0.97760004","0.0","$31.29","$28.11","$36.91","$30.7434","False","$31.5701","True","79.0%","N/A"
FMCCX,"Fidelity Advisor Stock Selector","1996-02-19","Fidelity Investments","Mid-Cap Blend","None","-13.7936%","50.44%","False","6.35089%","13.149999000000001%","False","9.34197%","13.750000000000002%","False","10.36796%","11.350001%","False","0.97760004","0.0","$38.98","$34.95","$44.96","$38.2234","False","$38.78115","False","79.0%","N/A"
FMCAX,"Fidelity Advisor Stock Selector","1996-02-19","Fidelity Investments","Mid-Cap Blend","None","-14.18994%","50.44%","False","5.85335%","13.149999000000001%","False","8.81939%","13.750000000000002%","False","9.85618%","11.350001%","False","0.97760004","0.0","$36.66","$32.9","$42.48","$35.9618","False","$36.54595","False","79.0%","N/A"
FMEIX,"Fidelity Mid Cap Enhanced Index","2007-12-19","Fidelity Investments","Mid-Cap Blend","None","7.52337%","50.44%","False","14.53816%","13.149999000000001%","True","12.38791%","13.750000000000002%","False","12.63987%","11.350001%","True","0.9911","0.0","$16.460001","$14.46","$18.13","$16.1854","False","$15.9624","False","N/A","N/A"
FMCSX,"Fidelity Mid-Cap Stock Fund","1994-03-28","Fidelity Investments","Mid-Cap Blend","None","12.0693%","50.44%","False","17.029971%","13.149999000000001%","True","14.45407%","13.750000000000002%","True","12.862670000000001%","11.350001%","True","0.9334","0.00090000004","$39.29","$34.07","$43.2","$39.0344","False","$37.764","False","N/A","N/A"
FKMCX,"Fidelity Mid-Cap Stock Fund Cla","2008-05-08","Fidelity Investments","Mid-Cap Blend","None","-6.0088202%","50.44%","False","10.54426%","13.149999000000001%","False","11.0907406%","13.750000000000002%","False","12.2833595%","11.350001%","True","0.91550004","0.0","$39.34","$34.12","$43.23","$39.0752","False","$37.80675","False","N/A","N/A"
FSMDX,"Fidelity Mid Cap Index Fund","2011-09-07","Fidelity Investments","Mid-Cap Blend","None","-17.33514%","50.44%","False","6.00832%","13.149999000000001%","False","8.917791%","13.750000000000002%","False","11.14026%","11.350001%","False","0.9993","0.0","$27.57","$24.02","$30.87","$27.2888","False","$26.57245","False","N/A","N/A"
FNX,"First Trust Mid Cap Core AlphaD","2007-05-07","First Trust","Mid-Cap Blend","Exchange Traded Fund","2.8362101%","12.1800005%","False","10.21467%","8.34%","True","9.41953%","15.920000000000002%","False","10.04956%","7.88%","True","0.999","0.0","$94.8975","$79.36","$100.88","$93.4054","False","$89.9704","False","N/A","$94.26"
TUSA,"First Trust Total US Market Alp","2006-12-04","First Trust","Mid-Cap Blend","Exchange Traded Fund","0.17292%","12.1800005%","False","12.05272%","8.34%","True","12.797410000000001%","15.920000000000002%","False","10.803351%","7.88%","True","0.9989","0.0","$45.3537","$43.69","$51.86","$46.765087","True","$48.37625","True","40.2%","$45.29"
FVL,"First Trust Value Line 100 Fund","2003-06-11","First Trust","Mid-Cap Blend","Exchange Traded Fund","3.0700000000000003%","12.1800005%","False","-0.19%","8.34%","False","3.4099999999999997%","15.920000000000002%","False","6.7299999999999995%","7.88%","False","0.9993","0.0","$23.1714","$15.0","$34.9674","$34.9674","True","$24.137608","True","N/A","$34.97"
FMIMX,"FMI Common Stock Fund Investor ","1981-12-17","FMI Funds","Mid-Cap Blend","None","10.7936%","50.44%","False","12.65635%","13.149999000000001%","False","11.773790400000001%","13.750000000000002%","False","10.42171%","11.350001%","False","0.95989996","0.0","$30.97","$26.13","$31.41","$29.911","False","$29.03865","False","N/A","N/A"
FNKCX,"Frank Value Fund Class C","2010-09-22","Frank Funds","Mid-Cap Blend","None","3.7491700000000003%","50.44%","False","6.8842799999999995%","13.149999000000001%","False","2.8424%","13.750000000000002%","False","5.1251302999999995%","11.350001%","False","0.812","0.0","$13.13","$11.62","$13.98","$12.6538","False","$12.79625","False","N/A","N/A"
FNKIX,"Frank Value Fund Institutional ","2010-11-02","Frank Funds","Mid-Cap Blend","None","10.1588294%","50.44%","False","9.5350705%","13.149999000000001%","False","4.25085%","13.750000000000002%","False","5.95716%","11.350001%","False","0.4885","0.22129999","$14.73","$12.99","$15.55","$14.1846","False","$14.30485","False","N/A","N/A"
GWSAX,"Gabelli Focus Five Fd Cl A","2002-12-30","Gabelli","Mid-Cap Blend","None","-13.532759%","50.44%","False","6.1686499999999995%","13.149999000000001%","False","4.7629498%","13.750000000000002%","False","4.91632%","11.350001%","False","0.72099996","0.0091","$16.34","$14.88","$18.43","$16.2972","False","$16.24235","False","N/A","N/A"
GWSVX,"Gabelli Focus Five Fd Cl AAA","2002-12-30","Gabelli","Mid-Cap Blend","None","-13.653390000000002%","50.44%","False","6.0698%","13.149999000000001%","False","4.71873%","13.750000000000002%","False","4.8926%","11.350001%","False","0.72099996","0.0091","$16.1","$14.69","$18.21","$16.0682","False","$16.0341","False","N/A","N/A"
GWSCX,"Gabelli Focus Five Fd Cl C","2002-12-30","Gabelli","Mid-Cap Blend","None","-14.30688%","50.44%","False","5.31481%","13.149999000000001%","False","3.95369%","13.750000000000002%","False","4.11986%","11.350001%","False","0.72099996","0.0091","$13.26","$12.17","$15.22","$13.2558","False","$13.2884","True","N/A","N/A"
GWSIX,"Gabelli Focus Five Fd Cl I","2008-01-10","Gabelli","Mid-Cap Blend","None","-12.87497%","50.44%","False","6.93721%","13.149999000000001%","False","5.2764103%","13.750000000000002%","False","5.3329602%","11.350001%","False","0.72099996","0.0091","$17.150002","$15.59","$19.21","$17.1016","False","$17.0099","False","N/A","N/A"
GABVX,"Gabelli Value 25 Fund (The) Cla","1989-09-28","Gabelli","Mid-Cap Blend","None","-15.702940000000002%","50.44%","False","0.96578%","13.149999000000001%","False","3.79879%","13.750000000000002%","False","5.670450300000001%","11.350001%","False","0.975","0.0","$10.47","$9.68","$13.76","$10.5434","True","$11.368","True","N/A","N/A"
GVCAX,"The Gabelli Value 25 Fund Inc. ","2010-04-29","Gabelli","Mid-Cap Blend","None","-15.720880000000001%","50.44%","False","0.94187%","13.149999000000001%","False","3.78208%","13.750000000000002%","False","5.6634404%","11.350001%","False","0.975","0.0","$10.41","$9.63","$13.68","$10.4814","True","$11.3024","True","N/A","N/A"
GVCCX,"(The)Gabelli Value 25 Fund Clas","2000-03-14","Gabelli","Mid-Cap Blend","None","-16.387649%","50.44%","False","0.17708000999999998%","13.149999000000001%","False","2.99654%","13.750000000000002%","False","4.87638%","11.350001%","False","0.975","0.0","$6.93","$6.41","$9.14","$6.9766","True","$7.5259","True","N/A","N/A"
GVCIX,"(The)Gabelli Value 25 Fund Clas","2008-01-10","Gabelli","Mid-Cap Blend","None","-15.38611%","50.44%","False","1.3694299%","13.149999000000001%","False","4.2230703%","13.750000000000002%","False","6.04774%","11.350001%","False","0.975","0.0","$10.42","$9.63","$13.72","$10.4964","True","$11.3494","True","N/A","N/A"
