Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
RAGTX,"AllianzGI Technology Fund Class","2002-02-04","Virtus","Technology","None","-43.17091%","53.900003%","False","2.1279%","27.500000000000004%","False","13.43414%","28.799999999999997%","False","14.08816%","18.740000000000002%","False","0.97940004","0.0","$32.16","$27.15","$54.96","$30.9772","False","$38.4855","True","N/A","N/A"
RCGTX,"AllianzGI Technology Fund Class","2002-02-04","Virtus","Technology","None","-43.54251%","53.900003%","False","1.39708%","27.500000000000004%","False","12.606039999999998%","28.799999999999997%","False","13.245949000000001%","18.740000000000002%","False","0.97940004","0.0","$7.12","$6.02","$21.16","$7.1328","True","$13.58265","True","N/A","N/A"
ARTPX,"AllianzGI Technology Fund Class","2008-07-06","Virtus","Technology","None","-44.920500000000004%","53.900003%","False","1.86493%","27.500000000000004%","False","13.278319999999999%","28.799999999999997%","False","14.59412%","18.740000000000002%","False","0.97940004","0.0","$43.87","$37.03","$70.66","$42.1998","False","$50.12285","True","N/A","N/A"
DRGTX,"AllianzGI Technology Fund Insti","1995-12-26","Virtus","Technology","None","-43.12171%","53.900003%","False","2.9706901%","27.500000000000004%","False","13.99481%","28.799999999999997%","False","15.046100000000001%","18.740000000000002%","False","0.97940004","0.0","$46.1","$38.91","$73.7","$44.3338","False","$52.34435","True","N/A","N/A"
RDOG,"ALPS ETF Trust ALPS REIT Divide","2008-05-06","ALPS","Real Estate","Exchange Traded Fund","-15.02003%","19.510001%","False","1.31830005%","12.810000999999998%","False","2.51106%","14.729999%","False","3.4707500000000002%","5.52%","False","0.99660003","0.0","$39.5909","$36.1","$51.82","$40.2834","True","$41.71425","True","N/A","$40.02"
AREEX,"American Century Real Estate Fd","1998-10-05","American Century Investments","Real Estate","None","-12.2233294%","36.79%","False","0.14983%","10.8100004%","False","5.0178899999999995%","7.0300005%","False","6.18779%","9.08%","False","0.9979","0.0","$23.570002","$22.62","$33.55","$24.0592","True","$26.04385","True","N/A","N/A"
ARYCX,"American Century Real Estate Fu","2007-09-27","American Century Investments","Real Estate","None","-12.457139999999999%","36.79%","False","-0.42998000000000003%","10.8100004%","False","4.3172203%","7.0300005%","False","5.4451298%","9.08%","False","0.9979","0.0","$22.699999","$21.81","$32.44","$23.1884","True","$25.1523","True","N/A","N/A"
REAIX,"American Century Real Estate Fu","1997-06-15","American Century Investments","Real Estate","None","-11.8543%","36.79%","False","0.59973%","10.8100004%","False","5.4839%","7.0300005%","False","6.66162%","9.08%","False","0.9979","0.0","$23.710001","$22.74","$33.72","$24.1958","True","$26.1875","True","N/A","N/A"
AREWX,"American Century Real Estate Fu","2007-09-27","American Century Investments","Real Estate","None","23.919849000000003%","36.79%","False","10.940409500000001%","10.8100004%","True","7.77051%","7.0300005%","True","8.76951%","9.08%","False","0.9982","0.0","$23.320002","$22.39","$33.23","$23.8124","True","$25.79175","True","N/A","N/A"
REACX,"American Century Real Estate Fu","1995-09-20","American Century Investments","Real Estate","None","-12.04205%","36.79%","False","0.40048999999999996%","10.8100004%","False","5.2768695999999995%","7.0300005%","False","6.451280400000001%","9.08%","False","0.9979","0.0","$23.62","$22.65","$33.6","$24.1014","True","$26.09025","True","N/A","N/A"
BULIX,"American Century Utilities Fund","1993-02-28","American Century Investments","Utilities","None","-5.5145003%","18.66%","False","-1.5387599%","9.19%","False","3.4084499999999998%","7.16%","False","6.551029999999999%","9.33%","False","0.996","0.0","$14.96","$14.71","$18.6","$15.7746","True","$16.64995","True","N/A","N/A"
MRESX,"AMG Managers CenterSquare Real ","1997-12-30","Cromwell Funds","Real Estate","None","-24.89077%","36.79%","False","0.8130000000000001%","10.8100004%","False","3.7136299999999998%","7.0300005%","False","6.63058%","9.08%","False","0.99230003","0.0","$10.31","$9.52","$13.98","$10.5124","True","$11.0333","True","N/A","N/A"
BREIX,"Baron Real Estate Fd Insti Shs","2009-12-30","Baron Capital Group, Inc.","Real Estate","None","-28.814011999999998%","36.79%","False","8.130080000000001%","10.8100004%","False","11.08346%","7.0300005%","True","10.308099499999999%","9.08%","True","0.8783","0.0","$31.15","$26.55","$38.0","$31.0064","False","$30.31715","False","N/A","N/A"
BREFX,"Baron Real Estate Fd Retail Shs","2009-12-30","Baron Capital Group, Inc.","Real Estate","None","-29.009059999999998%","36.79%","False","7.85111%","10.8100004%","False","10.794090500000001%","7.0300005%","True","10.021090000000001%","9.08%","True","0.8783","0.0","$30.19","$25.76","$36.95","$30.0612","False","$29.42815","False","N/A","N/A"
BFOCX,"Berkshire Focus Fund","1997-06-30","Berkshire","Technology","None","-67.190886%","53.900003%","False","-14.471919999999999%","27.500000000000004%","False","5.64715%","28.799999999999997%","False","8.7703%","18.740000000000002%","False","1.0008","0.0","$14.55","$11.71","$29.07","$14.0902","False","$15.66355","True","N/A","N/A"
BHSRX,"BlackRock Health Sciences Oppor","2011-09-11","BlackRock","Health","None","-7.0414900000000005%","30.159999999999997%","False","7.03303%","16.1%","False","12.75354%","15.709999999999999%","False","14.84214%","15.27%","False","0.976","0.0","$60.609997","$56.63","$71.86","$62.7806","True","$62.12995","True","N/A","N/A"
SHSSX,"BlackRock HlthSc Op I","2000-10-15","BlackRock","Health","None","-4.0054496%","30.159999999999997%","False","8.32489%","16.1%","False","13.22602%","15.709999999999999%","False","15.156169%","15.27%","False","0.9721","0.0","$66.68","$62.33","$78.5","$69.027","True","$68.268","True","N/A","N/A"
SHSAX,"BlackRock HlthSc Op A","1999-12-20","BlackRock","Health","None","-4.25476%","30.159999999999997%","False","8.04599%","16.1%","False","12.9239%","15.709999999999999%","False","14.84281%","15.27%","False","0.9721","0.0","$62.480003","$58.39","$73.89","$64.6898","True","$64.02045","True","N/A","N/A"
SHSCX,"BlackRock HlthSc Op C","2000-10-15","BlackRock","Health","None","-4.9622104%","30.159999999999997%","False","7.24445%","16.1%","False","12.09974%","15.709999999999999%","False","14.009789999999999%","15.27%","False","0.9721","0.0","$51.850002","$48.51","$62.41","$53.7286","True","$53.351","True","N/A","N/A"
SHISX,"BlackRock HlthSc Op Svc","2005-01-27","BlackRock","Health","None","-4.2829%","30.159999999999997%","False","8.0015%","16.1%","False","12.887670000000002%","15.709999999999999%","False","14.820649999999999%","15.27%","False","0.9721","0.0","$62.81","$58.7","$74.25","$65.0364","True","$64.35085","True","N/A","N/A"
BIREX,"BlackRock Real Estate Securitie","2012-09-27","BlackRock","Real Estate","None","-27.59002%","36.79%","False","0.31218999999999997%","10.8100004%","False","5.1175598%","7.0300005%","False","7.2192796%","9.08%","False","0.9735","0.0","$13.83","$12.43","$18.68","$14.0878","True","$14.47385","True","N/A","N/A"
BAREX,"BlackRock Real Estate Securitie","2012-09-27","BlackRock","Real Estate","None","-27.756009999999996%","36.79%","False","0.068269996%","10.8100004%","False","4.8552100000000005%","7.0300005%","False","6.948600000000001%","9.08%","False","0.9735","0.0","$13.84","$12.44","$18.68","$14.0936","True","$14.4753","True","N/A","N/A"
BCREX,"BlackRock Real Estate Securitie","2012-09-27","BlackRock","Real Estate","None","-28.266599999999997%","36.79%","False","-0.67493%","10.8100004%","False","4.07704%","7.0300005%","False","6.1536398%","9.08%","False","0.9735","0.0","$13.67","$12.3","$18.47","$13.9324","True","$14.30305","True","N/A","N/A"
BGSRX,"BlackRock Science & Technology ","2008-09-08","BlackRock","Technology","None","-45.165002%","53.900003%","False","3.2284300000000004%","27.500000000000004%","False","15.71587%","28.799999999999997%","False","16.47496%","18.740000000000002%","False","0.95129997","0.0","$38.35","$33.21","$52.43","$37.3346","False","$38.0","False","N/A","N/A"
BGSIX,"BlackRock Science & Technology ","2000-05-14","BlackRock","Technology","None","-44.88414%","53.900003%","False","3.7472199999999996%","27.500000000000004%","False","16.30615%","28.799999999999997%","False","17.11334%","18.740000000000002%","False","0.95129997","0.0","$42.09","$36.38","$57.27","$40.9564","False","$41.62185","False","N/A","N/A"
BGSAX,"BlackRock Science and Technolog","2000-05-14","BlackRock","Technology","None","-45.02393%","53.900003%","False","3.4879997000000005%","27.500000000000004%","False","16.01564%","28.799999999999997%","False","16.77853%","18.740000000000002%","False","0.95129997","0.0","$38.26","$33.1","$52.18","$37.2382","False","$37.8725","False","N/A","N/A"
BGSCX,"BlackRock Science and Technolog","2000-05-14","BlackRock","Technology","None","-45.4229%","53.900003%","False","2.724%","27.500000000000004%","False","15.15976%","28.799999999999997%","False","15.884970000000001%","18.740000000000002%","False","0.95129997","0.0","$30.57","$26.52","$41.98","$29.772","False","$30.3492","False","N/A","N/A"
BSTSX,"BlackRock Science & Technology ","2000-05-14","BlackRock","Technology","None","-43.205687%","53.900003%","False","4.493279800000001%","27.500000000000004%","False","16.555410000000002%","28.799999999999997%","False","17.17659%","18.740000000000002%","False","0.95129997","0.0","$39.22","$33.93","$53.49","$38.1718","False","$38.8221","False","N/A","N/A"
MAGRX,"BlackRock Nat Resource I","1988-10-23","BlackRock","Natural Resources","None","18.23012%","63.77%","False","16.81351%","9.959999999999999%","True","8.4627%","11.510000400000001%","False","4.8730504%","3.4299999999999997%","True","0.97029996","0.0","$34.47","$26.97","$40.41","$34.3156","False","$33.0762","False","N/A","N/A"
MDGRX,"BlackRock Nat Resource A","1994-10-20","BlackRock","Natural Resources","None","17.91866%","63.77%","False","16.46858%","9.959999999999999%","True","8.1597604%","11.510000400000001%","False","4.584280000000001%","3.4299999999999997%","True","0.97029996","0.0","$31.92","$25.02","$37.74","$31.7908","False","$30.70855","False","N/A","N/A"
MCGRX,"BlackRock Nat Resource C","1994-10-20","BlackRock","Natural Resources","None","17.03002%","63.77%","False","15.56157%","9.959999999999999%","True","7.309740000000001%","11.510000400000001%","False","3.7638900000000004%","3.4299999999999997%","True","0.97029996","0.0","$21.0","$16.66","$26.4","$20.9282","False","$20.5837","False","N/A","N/A"
DTGRX,"BNY Mellon Technology Growth Fu","1997-10-12","BNY Mellon","Technology","None","-46.53647%","53.900003%","False","0.6031299999999999%","27.500000000000004%","False","10.1995%","28.799999999999997%","False","11.182889999999999%","18.740000000000002%","False","0.9319","0.0","$36.2","$30.68","$50.92","$35.3614","False","$35.57055","False","N/A","N/A"
DTGCX,"BNY Mellon Technology Growth Fu","1999-04-14","BNY Mellon","Technology","None","-46.99402%","53.900003%","False","-0.20336001%","27.500000000000004%","False","9.34579%","28.799999999999997%","False","10.3028096%","18.740000000000002%","False","0.9319","0.0","$19.01","$16.16","$26.95","$18.5824","False","$18.74195","False","N/A","N/A"
DGVRX,"BNY Mellon Technology Growth Fu","1999-04-14","BNY Mellon","Technology","None","-46.42368%","53.900003%","False","0.8307500000000001%","27.500000000000004%","False","10.45245%","28.799999999999997%","False","11.444980000000001%","18.740000000000002%","False","0.9319","0.0","$44.199997","$37.43","$62.06","$43.1692","False","$43.39835","False","N/A","N/A"
DNLAX,"BNY Mellon Natural Resources Fu","2003-10-30","BNY Mellon","Natural Resources","None","33.43224%","63.77%","False","25.44339%","9.959999999999999%","True","13.48287%","11.510000400000001%","True","9.47519%","3.4299999999999997%","True","0.9797","0.0","$52.82","$44.0","$60.82","$51.7752","False","$52.2904","False","N/A","N/A"
DLDCX,"BNY Mellon Natural Resources Fu","2003-10-30","BNY Mellon","Natural Resources","None","32.4743%","63.77%","False","24.54928%","9.959999999999999%","True","12.67955%","11.510000400000001%","True","8.6835295%","3.4299999999999997%","True","0.9797","0.0","$47.83","$40.14","$55.51","$46.9186","False","$47.57585","False","N/A","N/A"
DLDRX,"BNY Mellon Natural Resources Fu","2003-10-30","BNY Mellon","Natural Resources","None","33.767920000000004%","63.77%","False","25.752409999999998%","9.959999999999999%","True","13.7761%","11.510000400000001%","True","9.758910499999999%","3.4299999999999997%","True","0.9797","0.0","$54.63","$45.38","$62.71","$53.5346","False","$53.9801","False","N/A","N/A"
CFWAX,"Calvert Global Water Fund Class","2008-09-29","Calvert Research and Management","Natural Resources","None","-6.15628%","63.77%","False","6.35891%","9.959999999999999%","False","7.670649999999999%","11.510000400000001%","False","6.61928%","3.4299999999999997%","True","0.9977","0.0","$25.92","$21.78","$28.09","$25.809","False","$24.6938","False","N/A","N/A"
CFWCX,"Calvert Global Water Fund Class","2008-09-29","Calvert Research and Management","Natural Resources","None","-6.843349999999999%","63.77%","False","5.55847%","9.959999999999999%","False","6.869069999999999%","11.510000400000001%","False","5.8225296%","3.4299999999999997%","True","0.9977","0.0","$23.82","$19.91","$25.79","$23.724","False","$22.6267","False","N/A","N/A"
CGMRX,"CGM Realty Fund","1994-05-12","CGM","Real Estate","None","-21.311319%","36.79%","False","-2.13849%","10.8100004%","False","-0.36188000000000003%","7.0300005%","False","3.3458500000000004%","9.08%","False","1.0","0.0","$22.48","$20.07","$30.44","$22.029","False","$24.825872","True","19.0%","N/A"
CSRIX,"Cohen & Steers Institutional Re","2000-02-13","Cohen & Steers","Real Estate","None","-11.70941%","36.79%","False","3.3724600000000002%","10.8100004%","False","7.45359%","7.0300005%","True","8.3714%","9.08%","False","0.9854","0.0","$44.280003","$39.66","$58.1","$44.9776","True","$46.17595","True","229.0%","N/A"
CSEIX,"Cohen & Steers Real Estate Secu","1997-09-01","Cohen & Steers","Real Estate","None","-13.56913%","36.79%","False","2.50441%","10.8100004%","False","6.73795%","7.0300005%","False","8.57104%","9.08%","False","0.97519994","0.0","$14.78","$13.27","$20.19","$14.9732","True","$15.5777","True","94.0%","N/A"
CSCIX,"Cohen & Steers Real Estate Secu","1998-01-13","Cohen & Steers","Real Estate","None","-14.164549000000001%","36.79%","False","1.82611%","10.8100004%","False","6.03478%","7.0300005%","False","7.866479999999999%","9.08%","False","0.97519994","0.0","$12.94","$11.68","$17.85","$13.1146","True","$13.6991","True","94.0%","N/A"
CSDIX,"Cohen & Steers Real Estate Secu","1998-07-14","Cohen & Steers","Real Estate","None","-13.3839%","36.79%","False","2.76209%","10.8100004%","False","7.0187100000000004%","7.0300005%","False","8.86261%","9.08%","False","0.97519994","0.0","$15.84","$14.19","$21.54","$16.0428","True","$16.65805","True","94.0%","N/A"
CSRSX,"Cohen & Steers Realty Shares, I","1991-07-01","Cohen & Steers","Real Estate","None","-12.00247%","36.79%","False","3.1725097%","10.8100004%","False","7.24298%","7.0300005%","True","8.1485%","9.08%","False","0.985","0.0","$60.8","$55.24","$81.99","$61.781","True","$64.25135","True","289.0%","N/A"
CTYRX,"Columbia Global Technology Grow","2012-11-07","Columbia Threadneedle","Technology","None","-35.100818000000004%","53.900003%","False","6.36796%","27.500000000000004%","False","15.863651%","28.799999999999997%","False","18.210359%","18.740000000000002%","False","0.9879","0.0","$51.920002","$45.19","$67.18","$50.5014","False","$51.4252","False","N/A","N/A"
CTCAX,"Columbia Global Technology Grow","2002-10-31","Columbia Threadneedle","Technology","None","-35.25407%","53.900003%","False","6.1057802%","27.500000000000004%","False","15.570490000000001%","28.799999999999997%","False","17.91958%","18.740000000000002%","False","0.9879","0.0","$48.62","$42.39","$63.2","$47.3052","False","$48.28245","False","N/A","N/A"
CTHCX,"Columbia Global Technology Grow","2003-10-12","Columbia Threadneedle","Technology","None","-35.741502000000004%","53.900003%","False","5.30934%","27.500000000000004%","False","14.713878999999999%","28.799999999999997%","False","17.03357%","18.740000000000002%","False","0.9879","0.0","$42.079998","$36.74","$55.35","$40.967","False","$42.068","False","N/A","N/A"
CTHRX,"Columbia Global Technology Grow","2012-11-07","Columbia Threadneedle","Technology","None","-35.05637%","53.900003%","False","6.433609999999999%","27.500000000000004%","False","15.940078999999999%","28.799999999999997%","False","18.326241%","18.740000000000002%","False","0.9879","0.0","$52.36","$45.55","$67.7","$50.9244","False","$51.83675","False","N/A","N/A"
CMTFX,"Columbia Global Technology Grow","2000-11-08","Columbia Threadneedle","Technology","None","-35.08553%","53.900003%","False","6.37315%","27.500000000000004%","False","15.861459%","28.799999999999997%","False","18.212311%","18.740000000000002%","False","0.9879","0.0","$51.15","$44.54","$66.21","$49.7474","False","$50.67425","False","N/A","N/A"
CRERX,"Columbia Real Estate Equity Fun","2012-11-07","Columbia Threadneedle","Real Estate","None","-24.23415%","36.79%","False","1.4130200000000002%","10.8100004%","False","4.5804903%","7.0300005%","False","6.42832%","9.08%","False","0.991","0.0","$12.61","$10.98","$16.26","$12.6244","True","$12.6518","True","0.0%","N/A"
CREAX,"Columbia Fds Srs Tr I, Real Est","2002-10-31","Columbia Threadneedle","Real Estate","None","-24.411751000000002%","36.79%","False","1.1585799%","10.8100004%","False","4.32062%","7.0300005%","False","6.159220299999999%","9.08%","False","0.991","0.0","$12.2300005","$10.65","$15.79","$12.2444","True","$12.2733","True","0.0%","N/A"
CRECX,"Columbia Fds Srs Tr I, Real Est","2003-10-12","Columbia Threadneedle","Real Estate","None","-24.996549%","36.79%","False","0.41207997%","10.8100004%","False","3.5357800000000004%","7.0300005%","False","5.36749%","9.08%","False","0.991","0.0","$12.22","$10.66","$15.79","$12.247","True","$12.2754","True","0.0%","N/A"
CRSRX,"Columbia Real Estate Equity Fun","2010-09-26","Columbia Threadneedle","Real Estate","None","-24.626711%","36.79%","False","0.9186700000000001%","10.8100004%","False","4.071219999999999%","7.0300005%","False","5.895919699999999%","9.08%","False","0.991","0.0","$12.21","$10.64","$15.77","$12.229","True","$12.25795","True","0.0%","N/A"
CRRVX,"Columbia Real Estate Equity Fun","2011-03-06","Columbia Threadneedle","Real Estate","None","-24.10926%","36.79%","False","1.55266%","10.8100004%","False","4.71964%","7.0300005%","False","6.569850000000001%","9.08%","False","0.991","0.0","$12.21","$10.63","$15.77","$12.2196","True","$12.25075","True","0.0%","N/A"
CREEX,"Columbia Real Estate Equity Fun","1994-04-03","Columbia Threadneedle","Real Estate","None","-24.26033%","36.79%","False","1.41995%","10.8100004%","False","4.57624%","7.0300005%","False","6.4235299999999995%","9.08%","False","0.991","0.0","$12.27","$10.68","$15.84","$12.2782","True","$12.30905","True","0.0%","N/A"
SCIOX,"Columbia Seligman Communication","2009-08-02","Columbia Threadneedle","Technology","None","-30.543360000000003%","53.900003%","False","11.6134%","27.500000000000004%","False","17.596410000000002%","28.799999999999997%","False","17.95072%","18.740000000000002%","False","0.9753","0.0","$86.91","$75.82","$115.68","$84.8494","False","$89.15035","True","916.0%","N/A"
SLMCX,"Columbia Seligman Communication","1983-06-22","Columbia Threadneedle","Technology","None","-30.71687%","53.900003%","False","11.33588%","27.500000000000004%","False","17.302759000000002%","28.799999999999997%","False","17.66054%","18.740000000000002%","False","0.9753","0.0","$91.02","$79.44","$120.95","$88.8776","False","$93.1895","True","916.0%","N/A"
